0.0,0.7971184849739075,0.5310099124908447,0.9555509090423584,0.3402053713798523,-0.11763830482959747,0.43903210759162903,0.8232085704803467,0.1352,-0.7161,0.7773,0.5235987755982988,0.6981317007977318,-0.8726646259971648
0.010378360748291016,0.7971184849739075,0.5310099124908447,0.9555509090423584,0.3402053713798523,-0.11763830482959747,0.43903210759162903,0.8232085704803467,0.1352,-0.7161,0.7773,0.5235987755982988,0.6981317007977318,-0.8726646259971647
0.024683475494384766,0.7975348234176636,0.5309883952140808,0.9555482864379883,0.3396647572517395,-0.11824118345975876,0.4392140507698059,0.8232483863830566,0.1356273568354248,-0.7161373076295546,0.7772993379458568,0.5242582533871972,0.6981998086308767,-0.871506792833701
0.04041719436645508,0.798108696937561,0.5309587717056274,0.955544650554657,0.33891937136650085,-0.11907235532999039,0.4394640326499939,0.8233024477958679,0.13621640829707163,-0.7161887309645715,0.7772984253970723,0.5251672510286837,0.6982936857268724,-0.8699108822017734
0.05721473693847656,0.7987399101257324,0.5309261679649353,0.9555405974388123,0.33809930086135864,-0.11998670548200607,0.43973785638809204,0.8233606219291687,0.13686428636468828,-0.7162452897766453,0.7772974217150824,0.5261670272346332,0.6983969380155216,-0.8681555932947371
0.07381749153137207,0.7994136810302734,0.5308913588523865,0.9555363655090332,0.3372233510017395,-0.12096308171749115,0.4400287866592407,0.8234215378761292,0.13755597022600274,-0.7163056727707332,0.7772963501698813,0.5272344025651878,0.6985071716308764,-0.8662816218337062
0.08938932418823242,0.8000796437263489,0.5308569073677063,0.9555321335792542,0.3363572955131531,-0.1219283789396286,0.4403150975704193,0.8234803676605225,0.13823963316991444,-0.7163653555504093,0.7772952910505528,0.5282894003778577,0.6986161269531074,-0.8644293813557802
0.09860754013061523,0.8007042407989502,0.530824601650238,0.9555281400680542,0.33554473519325256,-0.12283392995595932,0.44058242440223694,0.8235342502593994,0.1388808451384901,-0.7164213324217418,0.7772942976955735,0.5292788897604976,0.6987183168659535,-0.8626921528373952
0.11538839340209961,0.8010740280151367,0.5308054089546204,0.955525815486908,0.3350636065006256,-0.12337010353803635,0.440740168094635,0.823565661907196,0.13926042990037535,-0.7164544696188266,0.7772937096491367,0.5298646478406714,0.6987788112666132,-0.8616637480261811
0.13179540634155273,0.8017471432685852,0.5307705998420715,0.9555215239524841,0.33418744802474976,-0.12434621155261993,0.44102615118026733,0.8236216902732849,0.1399514917731566,-0.7165147594967839,0.7772926197030915,0.5309307253934626,0.6988889353586893,-0.8597916384608877
0.14842581748962402,0.8024052381515503,0.53073650598526,0.9555172920227051,0.33333057165145874,-0.1253008246421814,0.4413045346736908,0.8236752152442932,0.1406271640861167,-0.716573703319092,0.7772915523164893,0.5319730321013397,0.6989966061293235,-0.8579612353601087
0.15698838233947754,0.8030722737312317,0.5307019352912903,0.955513060092926,0.3324616849422455,-0.12626862525939941,0.44158536195755005,0.8237280249595642,0.14131203636648615,-0.7166334497216358,0.7772904703963303,0.5330295308777079,0.6991057429472733,-0.856105909454961
0.1654343605041504,0.8034157156944275,0.5306841135025024,0.9555108547210693,0.33201417326927185,-0.12676700949668884,0.4417293667793274,0.8237546682357788,0.14166465923686003,-0.7166642115856554,0.7772899133438652,0.5335734945359661,0.6991619346476998,-0.85515065054771
0.17376279830932617,0.803754448890686,0.5306665301322937,0.9555087089538574,0.33157268166542053,-0.12725864350795746,0.44187113642692566,0.8237807154655457,0.14201248084355922,-0.7166945546004377,0.7772893638761487,0.5341100516611484,0.699217361249794,-0.8542083983121094
0.18965411186218262,0.8040884733200073,0.5306492447853088,0.9555065631866455,0.3311373293399811,-0.12774349749088287,0.44201064109802246,0.8238059878349304,0.14235546191244322,-0.7167244753398132,0.7772888220552234,0.5346391416681172,0.6992720164950826,-0.8532792591422012
0.20641684532165527,0.8047258257865906,0.5306161046028137,0.9555025100708008,0.3303062915802002,-0.12866881489753723,0.4422758221626282,0.8238532543182373,0.14300989673393427,-0.7167815664608941,0.7772877882183368,0.5356486869628181,0.6993763029964061,-0.8515063886197032
