9660,1,0,17773,0,0,54960,0,1,8529,1,1,166,0,6,91,1,3
9659,1,0,17786,0,0,54586,0,1,8534,1,1,165,0,6,92,1,3
9659,1,0,17798,0,0,54217,0,1,8538,1,1,164,0,6,92,1,3
9658,1,0,17811,0,0,53853,0,1,8542,1,1,163,0,6,92,1,3
9657,1,0,17823,0,0,53494,0,1,8547,1,1,161,0,6,92,1,3
9657,1,0,17836,0,0,53140,0,1,8551,1,1,160,0,6,92,1,3
9656,1,0,17848,0,0,52791,0,1,8556,1,1,159,0,6,92,1,3
9656,1,0,17861,0,0,52446,0,1,8560,1,1,158,0,6,92,1,3
9655,1,0,17874,0,0,52105,0,1,8564,1,1,158,0,6,92,1,3
9654,1,0,17886,0,0,51770,0,1,8569,1,1,157,0,6,92,1,3
9654,1,0,17899,0,0,51438,0,1,8574,1,1,156,0,6,92,1,3
9653,1,0,17912,0,0,51111,0,1,8578,1,1,155,0,6,92,1,3
9652,1,0,17924,0,0,50788,0,1,8583,1,1,154,0,6,92,1,3
9652,1,0,17937,0,0,50469,0,1,8587,1,1,153,0,6,92,1,3
9651,1,0,17950,0,0,50154,0,1,8592,1,1,152,0,6,92,1,3
9651,1,0,17963,0,0,49843,0,1,8597,1,1,151,0,6,92,1,3
9650,1,0,17975,0,0,49536,0,1,8601,1,1,150,0,6,92,1,3
9649,1,0,17988,0,0,49233,0,1,8606,1,1,149,0,6,92,1,3
9649,1,0,18001,0,0,48933,0,1,8611,1,1,148,0,6,92,1,3
9648,1,0,18014,0,0,48638,0,1,8615,1,1,148,0,6,93,1,3
9647,1,0,18027,0,0,48345,0,1,8620,1,1,147,0,6,93,1,3
9647,1,0,18040,0,0,48057,0,1,8625,1,1,146,0,6,93,1,3
9646,1,0,18053,0,0,47772,0,1,8630,1,1,145,0,6,93,1,3
9646,1,0,18066,0,0,47490,0,1,8635,1,1,144,0,6,93,1,3
9645,1,0,18079,0,0,47211,0,1,8640,1,1,143,0,6,93,1,3
9644,1,0,18092,0,0,46936,0,1,8644,1,1,143,0,6,93,1,3
9644,1,0,18105,0,0,46664,0,1,8649,1,1,142,0,6,93,1,3
9643,1,0,18118,0,0,46396,0,1,8654,1,1,141,0,6,93,1,3
9642,1,0,18131,0,0,46130,0,1,8659,1,1,140,0,6,93,1,3
9642,1,0,18144,0,0,45867,0,1,8664,1,1,140,0,6,93,1,3
9641,1,0,18157,0,0,45608,0,1,8669,1,1,139,0,6,93,1,3
9640,1,0,18170,0,0,45351,0,1,8674,1,1,138,0,6,93,1,3
9640,1,0,18184,0,0,45098,0,1,8679,1,1,137,0,6,93,1,3
9639,1,0,18197,0,0,44847,0,1,8685,1,1,137,0,6,93,1,3
9639,1,0,18210,0,0,44599,0,1,8690,1,1,136,0,6,93,1,3
9638,1,0,18223,0,0,44354,0,1,8695,1,1,135,0,6,93,1,3
9605,1,0,18493,0,0,39135,0,1,8700,1,1,135,0,6,94,1,3
9555,1,0,18312,0,0,32026,0,1,8705,1,1,134,0,6,94,1,3
9505,1,0,18135,0,0,27103,0,1,8710,1,1,133,0,6,94,1,3
9455,1,0,17962,0,0,23492,0,1,8716,1,1,133,0,6,94,1,3
9406,1,0,17791,0,0,20729,0,1,8721,1,1,132,0,6,94,1,3
9358,1,0,17624,0,0,18549,0,1,8726,1,1,131,0,6,94,1,3
9310,1,0,17460,0,0,16783,0,1,8731,1,1,131,0,6,94,1,3
9262,1,0,17299,0,0,15324,0,1,8737,1,1,130,0,6,94,1,3
9215,1,0,17141,0,0,14099,0,1,8742,1,1,129,0,6,94,1,3
9168,1,0,16986,0,0,13055,0,1,8747,1,1,129,0,6,94,1,3
9122,1,0,16834,0,0,12155,0,1,8753,1,1,128,0,6,94,1,3
9077,1,0,16684,0,0,11371,0,1,8758,1,1,127,0,6,94,1,3
9031,1,0,16537,0,0,10682,0,1,8764,1,1,127,0,6,94,1,3
8987,1,0,16393,0,0,10072,0,1,8769,1,1,126,0,6,94,1,3
8942,1,0,16251,0,0,9527,0,1,8775,1,1,126,0,6,94,1,3
8899,1,0,16111,0,0,9039,0,1,8780,1,1,125,0,6,95,1,3
8855,1,0,15974,0,0,8598,0,1,8786,1,1,124,0,6,95,1,3
8812,1,0,15839,0,0,8198,0,1,8791,1,1,124,0,6,95,1,3
8769,1,0,15707,0,0,62674,0,0,8797,1,1,123,0,6,95,1,3
8727,1,0,15576,0,0,60008,0,0,8803,1,1,123,0,6,95,1,3
8685,1,0,15448,0,0,57559,0,0,8808,1,1,122,0,6,95,1,3
8644,1,0,15322,0,0,55303,0,0,8814,1,1,122,0,6,95,1,3
8603,1,0,15198,0,0,53216,0,0,8819,1,1,121,0,6,95,1,3
8562,1,0,15076,0,0,51282,0,0,8825,1,1,121,0,6,95,1,3
8522,1,0,14956,0,0,49483,0,0,8831,1,1,120,0,6,95,1,3
8482,1,0,14838,0,0,47806,0,0,8837,1,1,119,0,6,95,1,3
8443,1,0,14721,0,0,46238,0,0,8842,1,1,119,0,6,95,1,3
8404,1,0,14607,0,0,44771,0,0,8848,1,1,118,0,6,95,1,3
8365,1,0,14494,0,0,43394,0,0,8854,1,1,118,0,6,95,1,3
8326,1,0,14383,0,0,42099,0,0,8860,1,1,117,0,6,96,1,3
8288,1,0,14273,0,0,40879,0,0,8866,1,1,117,0,6,96,1,3
8251,1,0,14166,0,0,39727,0,0,8872,1,1,116,0,6,96,1,3
8213,1,0,14060,0,0,38639,0,0,8878,1,1,116,0,6,96,1,3
8176,1,0,13955,0,0,37609,0,0,8884,1,1,115,0,6,96,1,3
8139,1,0,13852,0,0,36632,0,0,8889,1,1,115,0,6,96,1,3
8103,1,0,13751,0,0,35705,0,0,8895,1,1,114,0,6,96,1,3
8067,1,0,13651,0,0,34824,0,0,8901,1,1,114,0,6,96,1,3
8031,1,0,13552,0,0,33985,0,0,8908,1,1,113,0,6,96,1,3
7996,1,0,13455,0,0,33185,0,0,8914,1,1,113,0,6,96,1,3
7961,1,0,13359,0,0,32422,0,0,8920,1,1,113,0,6,96,1,3
7926,1,0,13265,0,0,31694,0,0,8926,1,1,112,0,6,96,1,3
7891,1,0,13172,0,0,30997,0,0,8932,1,1,112,0,6,96,1,3
7857,1,0,13080,0,0,30331,0,0,8938,1,1,111,0,6,96,1,3
7823,1,0,12990,0,0,29692,0,0,8944,1,1,111,0,6,97,1,3
7790,1,0,12901,0,0,29080,0,0,8950,1,1,110,0,6,97,1,3
7752,1,0,12799,0,0,28610,0,0,8985,1,1,115,0,6,97,1,3
7718,1,0,12710,0,0,28056,0,0,8995,1,1,115,0,6,97,1,3
7686,1,0,12625,0,0,27509,0,0,9001,1,1,114,0,6,97,1,3
7653,1,0,12541,0,0,26984,0,0,9008,1,1,114,0,6,97,1,3
7621,1,0,12457,0,0,26479,0,0,9014,1,1,113,0,6,97,1,3
7589,1,0,12375,0,0,25992,0,0,9020,1,1,113,0,6,97,1,3
7557,1,0,12294,0,0,25523,0,0,9027,1,1,113,0,6,97,1,3
7526,1,0,12214,0,0,25070,0,0,9033,1,1,112,0,6,97,1,3
7495,1,0,12135,0,0,24633,0,0,9040,1,1,112,0,6,97,1,3
7464,1,0,12057,0,0,24211,0,0,9046,1,1,111,0,6,97,1,3
7433,1,0,11980,0,0,23803,0,0,9053,1,1,111,0,6,98,1,3
7403,1,0,11904,0,0,23409,0,0,9059,1,1,110,0,6,98,1,3
7373,1,0,11829,0,0,23028,0,0,9066,1,1,110,0,6,98,1,3
7343,1,0,11755,0,0,22659,0,0,9072,1,1,110,0,6,98,1,3
7313,1,0,11682,0,0,22301,0,0,9079,1,1,109,0,6,98,1,3
7284,1,0,11609,0,0,21955,0,0,9086,1,1,109,0,6,98,1,3
7254,1,0,11538,0,0,21619,0,0,9092,1,1,109,0,6,98,1,3
7225,1,0,11467,0,0,21293,0,0,9099,1,1,108,0,6,98,1,3
7197,1,0,11398,0,0,20977,0,0,9106,1,1,108,0,6,98,1,3
7168,1,0,11329,0,0,20671,0,0,9112,1,1,107,0,6,98,1,3
7140,1,0,11261,0,0,20373,0,0,9119,1,1,107,0,6,98,1,3
7112,1,0,11194,0,0,20083,0,0,9126,1,1,107,0,6,98,1,3
7084,1,0,11127,0,0,19802,0,0,9132,1,1,106,0,6,98,1,3
7056,1,0,11062,0,0,19528,0,0,9139,1,1,106,0,6,99,1,3
7029,1,0,10997,0,0,19262,0,0,9146,1,1,106,0,6,99,1,3
7002,1,0,10933,0,0,19003,0,0,9153,1,1,105,0,6,99,1,3
6975,1,0,10869,0,0,18751,0,0,9160,1,1,105,0,6,99,1,3
6948,1,0,10807,0,0,18506,0,0,9167,1,1,105,0,6,99,1,3
6922,1,0,10745,0,0,18267,0,0,9173,1,1,104,0,6,99,1,3
6895,1,0,10684,0,0,18034,0,0,9180,1,1,104,0,6,99,1,3
6869,1,0,10623,0,0,17806,0,0,9187,1,1,103,0,6,99,1,3
6843,1,0,10564,0,0,17585,0,0,9194,1,1,103,0,6,99,1,3
6817,1,0,10504,0,0,17369,0,0,9201,1,1,103,0,6,99,1,3
6792,1,0,10446,0,0,17158,0,0,9208,1,1,102,0,6,99,1,3
6766,1,0,10388,0,0,16952,0,0,9215,1,1,102,0,6,99,1,3
6741,1,0,10331,0,0,16752,0,0,9222,1,1,102,0,6,100,1,3
6716,1,0,10274,0,0,16555,0,0,9229,1,1,101,0,6,100,1,3
6691,1,0,10219,0,0,16364,0,0,9236,1,1,101,0,6,100,1,3
6667,1,0,10163,0,0,16176,0,0,9243,1,1,101,0,6,100,1,3
6642,1,0,10108,0,0,15993,0,0,9251,1,1,100,0,6,100,1,3
6618,1,0,10054,0,0,15815,0,0,9258,1,1,100,0,6,100,1,3
6594,1,0,10001,0,0,15640,0,0,9265,1,1,100,0,6,100,1,3
6570,1,0,9948,0,0,15469,0,0,9272,1,1,100,0,6,100,1,3
6546,1,0,9895,0,0,15301,0,0,9279,1,1,99,0,6,100,1,3
6522,1,0,9843,0,0,15137,0,0,9286,1,1,99,0,6,100,1,3
6499,1,0,9792,0,0,14977,0,0,9294,1,1,99,0,6,100,1,3
6476,1,0,9741,0,0,14820,0,0,9301,1,1,98,0,6,101,1,3
6453,1,0,9691,0,0,14666,0,0,9308,1,1,98,0,6,101,1,3
6430,1,0,9641,0,0,14516,0,0,9315,1,1,98,0,6,101,1,3
6407,1,0,9592,0,0,14368,0,0,9323,1,1,97,0,6,101,1,3
6384,1,0,9543,0,0,14224,0,0,9330,1,1,97,0,6,101,1,3
6362,1,0,9495,0,0,14082,0,0,9337,1,1,97,0,6,101,1,3
6339,1,0,9447,0,0,13943,0,0,9345,1,1,97,0,6,101,1,3
6317,1,0,9400,0,0,13807,0,0,9352,1,1,96,0,6,101,1,3
6295,1,0,9353,0,0,13673,0,0,9360,1,1,96,0,6,101,1,3
6274,1,0,9471,0,0,13604,0,0,9367,1,1,96,0,6,101,1,3
6273,1,0,9476,0,0,13601,0,0,9374,1,1,95,0,6,101,1,3
6273,1,0,9482,0,0,13599,0,0,9382,1,1,95,0,6,102,1,3
6272,1,0,9487,0,0,13596,0,0,9389,1,1,95,0,6,102,1,3
6271,1,0,9493,0,0,13594,0,0,9397,1,1,95,0,6,102,1,3
6271,1,0,9498,0,0,13591,0,0,9404,1,1,94,0,6,102,1,3
6270,1,0,9504,0,0,13589,0,0,9412,1,1,94,0,6,102,1,3
6270,1,0,9509,0,0,13586,0,0,9420,1,1,94,0,6,102,1,3
6269,1,0,9515,0,0,13584,0,0,9427,1,1,93,0,6,102,1,3
6268,1,0,9520,0,0,13581,0,0,9435,1,1,93,0,6,102,1,3
6268,1,0,9526,0,0,13579,0,0,9442,1,1,93,0,6,102,1,3
6267,1,0,9532,0,0,13576,0,0,9450,1,1,93,0,6,102,1,3
6266,1,0,9537,0,0,13574,0,0,9458,1,1,92,0,6,102,1,3
6266,1,0,9543,0,0,13571,0,0,9465,1,1,92,0,6,103,1,3
6265,1,0,9548,0,0,13569,0,0,9473,1,1,92,0,6,103,1,3
6265,1,0,9554,0,0,13566,0,0,9481,1,1,92,0,6,103,1,3
6264,1,0,9560,0,0,13564,0,0,9489,1,1,91,0,6,103,1,3
6263,1,0,9565,0,0,13561,0,0,9496,1,1,91,0,6,103,1,3
6263,1,0,9571,0,0,13559,0,0,9504,1,1,91,0,6,103,1,3
6262,1,0,9576,0,0,13556,0,0,9512,1,1,91,0,6,103,1,3
6261,1,0,9582,0,0,13554,0,0,9520,1,1,90,0,6,103,1,3
6261,1,0,9588,0,0,13551,0,0,9528,1,1,90,0,6,103,1,3
6260,1,0,9593,0,0,13549,0,0,9535,1,1,90,0,6,103,1,3
6260,1,0,9599,0,0,13546,0,0,9543,1,1,90,0,6,103,1,3
6259,1,0,9605,0,0,13544,0,0,9551,1,1,89,0,6,104,1,3
6258,1,0,9610,0,0,13541,0,0,9559,1,1,89,0,6,104,1,3
6258,1,0,9616,0,0,13539,0,0,9567,1,1,89,0,6,104,1,3
6257,1,0,9622,0,0,13536,0,0,9575,1,1,89,0,6,104,1,3
6256,1,0,9628,0,0,13534,0,0,9583,1,1,88,0,6,104,1,3
6256,1,0,9633,0,0,13531,0,0,9591,1,1,88,0,6,104,1,3
6255,1,0,9639,0,0,13529,0,0,9599,1,1,88,0,6,104,1,3
6255,1,0,9645,0,0,13527,0,0,9607,1,1,88,0,6,104,1,3
6254,1,0,9650,0,0,13524,0,0,9615,1,1,88,0,6,104,1,3
6253,1,0,9656,0,0,13522,0,0,9623,1,1,87,0,6,104,1,3
6253,1,0,9662,0,0,13519,0,0,9631,1,1,87,0,6,105,1,3
6252,1,0,9668,0,0,13517,0,0,9639,1,1,87,0,6,105,1,3
6251,1,0,9673,0,0,13514,0,0,9647,1,1,87,0,6,105,1,3
6251,1,0,9679,0,0,13512,0,0,9656,1,1,86,0,6,105,1,3
6250,1,0,9685,0,0,13509,0,0,9664,1,1,86,0,6,105,1,3
6250,1,0,9691,0,0,13507,0,0,9672,1,1,86,0,6,105,1,3
6249,1,0,9697,0,0,13504,0,0,9680,1,1,86,0,6,105,1,3
6248,1,0,9703,0,0,13502,0,0,9688,1,1,86,0,6,105,1,3
6248,1,0,9708,0,0,13500,0,0,9697,1,1,85,0,6,105,1,3
6247,1,0,9714,0,0,13497,0,0,9705,1,1,85,0,6,105,1,3
6246,1,0,9720,0,0,13495,0,0,9713,1,1,85,0,6,106,1,3
6246,1,0,9726,0,0,13492,0,0,9721,1,1,85,0,6,106,1,3
6245,1,0,9732,0,0,13490,0,0,9730,1,1,85,0,6,106,1,3
6245,1,0,9738,0,0,13487,0,0,9738,1,1,84,0,6,106,1,3
6244,1,0,9743,0,0,13485,0,0,9746,1,1,84,0,6,106,1,3
6243,1,0,9749,0,0,13482,0,0,9755,1,1,84,0,6,106,1,3
6243,1,0,9755,0,0,13480,0,0,9763,1,1,84,0,6,106,1,3
6242,1,0,9761,0,0,13478,0,0,9772,1,1,83,0,6,106,1,3
6241,1,0,9767,0,0,13475,0,0,9780,1,1,83,0,6,106,1,3
6241,1,0,9773,0,0,13473,0,0,9788,1,1,83,0,6,107,1,3
6240,1,0,9779,0,0,13470,0,0,9797,1,1,83,0,6,107,1,3
6240,1,0,9785,0,0,13468,0,0,9805,1,1,83,0,6,107,1,3
6239,1,0,9791,0,0,13466,0,0,9814,1,1,82,0,6,107,1,3
6238,1,0,9797,0,0,13463,0,0,9822,1,1,82,0,6,107,1,3
6238,1,0,9803,0,0,13461,0,0,9831,1,1,82,0,6,107,1,3
6237,1,0,9809,0,0,13458,0,0,9840,1,1,82,0,6,107,1,3
6236,1,0,9815,0,0,13456,0,0,9848,1,1,82,0,6,107,1,3
6236,1,0,9821,0,0,13453,0,0,9857,1,1,82,0,6,107,1,3
6235,1,0,9827,0,0,13451,0,0,9865,1,1,81,0,6,107,1,3
6235,1,0,9833,0,0,13449,0,0,9874,1,1,81,0,6,108,1,3
6234,1,0,9839,0,0,13446,0,0,9883,1,1,81,0,6,108,1,3
6233,1,0,9845,0,0,13444,0,0,9891,1,1,81,0,6,108,1,3
6233,1,0,9851,0,0,13441,0,0,9900,1,1,81,0,6,108,1,3
6232,1,0,9857,0,0,13439,0,0,9909,1,1,80,0,6,108,1,3
6231,1,0,9863,0,0,13437,0,0,9917,1,1,80,0,6,108,1,3
6231,1,0,9869,0,0,13434,0,0,9926,1,1,80,0,6,108,1,3
6230,1,0,9875,0,0,13432,0,0,9935,1,1,80,0,6,108,1,3
6229,1,0,9881,0,0,13430,0,0,9944,1,1,80,0,6,108,1,3
6229,1,0,9887,0,0,13427,0,0,9952,1,1,80,0,6,109,1,3
6228,1,0,9893,0,0,13425,0,0,9961,1,1,79,0,6,109,1,3
6228,1,0,9899,0,0,13422,0,0,9970,1,1,79,0,6,109,1,3
6227,1,0,9906,0,0,13420,0,0,9979,1,1,79,0,6,109,1,3
6226,1,0,9912,0,0,13418,0,0,9988,1,1,79,0,6,109,1,3
6226,1,0,9918,0,0,13415,0,0,9997,1,1,79,0,6,109,1,3
6225,1,0,9924,0,0,13413,0,0,10005,1,1,78,0,6,109,1,3
6224,1,0,9930,0,0,13411,0,0,10014,1,1,78,0,6,109,1,3
6233,1,0,10097,0,0,13403,0,0,10023,1,1,78,0,6,109,1,3
6269,1,0,10109,0,0,13392,0,0,10032,1,1,78,0,6,110,1,3
6306,1,0,10120,0,0,13382,0,0,10041,1,1,78,0,6,110,1,3
6344,1,0,10132,0,0,13371,0,0,10050,1,1,78,0,6,110,1,3
6382,1,0,10143,0,0,13361,0,0,10059,1,1,77,0,6,110,1,3
6420,1,0,10155,0,0,13350,0,0,10068,1,1,77,0,6,110,1,3
6459,1,0,10167,0,0,13340,0,0,10077,1,1,77,0,6,110,1,3
6498,1,0,10178,0,0,13329,0,0,10086,1,1,77,0,6,110,1,3
6538,1,0,10190,0,0,13319,0,0,10095,1,1,77,0,6,110,1,3
6578,1,0,10202,0,0,13308,0,0,10104,1,1,77,0,6,111,1,3
6619,1,0,10214,0,0,13298,0,0,10113,1,1,76,0,6,111,1,3
6660,1,0,10226,0,0,13288,0,0,10123,1,1,76,0,6,111,1,3
6702,1,0,10237,0,0,13277,0,0,10132,1,1,76,0,6,111,1,3
6744,1,0,10249,0,0,13267,0,0,10141,1,1,76,0,6,111,1,3
6787,1,0,10261,0,0,13257,0,0,10150,1,1,76,0,6,111,1,3
6830,1,0,10273,0,0,13246,0,0,10159,1,1,76,0,6,111,1,3
6874,1,0,10285,0,0,13236,0,0,10168,1,1,76,0,6,111,1,3
6919,1,0,10297,0,0,13226,0,0,10178,1,1,75,0,6,111,1,3
6964,1,0,10309,0,0,13215,0,0,10187,1,1,75,0,6,112,1,3
7009,1,0,10321,0,0,13205,0,0,10196,1,1,75,0,6,112,1,3
7056,1,0,10333,0,0,13195,0,0,10205,1,1,75,0,6,112,1,3
7102,1,0,10345,0,0,13185,0,0,10215,1,1,75,0,6,112,1,3
7150,1,0,10358,0,0,13175,0,0,10224,1,1,75,0,6,112,1,3
7198,1,0,10370,0,0,13164,0,0,10233,1,1,74,0,6,112,1,3
7247,1,0,10382,0,0,13154,0,0,10243,1,1,74,0,6,112,1,3
7296,1,0,10394,0,0,13144,0,0,10252,1,1,74,0,6,112,1,3
7346,1,0,10407,0,0,13134,0,0,10261,1,1,74,0,6,113,1,3
7397,1,0,10419,0,0,13124,0,0,10271,1,1,74,0,6,113,1,3
7449,1,0,10431,0,0,13114,0,0,10280,1,1,74,0,6,113,1,3
7501,1,0,10444,0,0,13104,0,0,10290,1,1,74,0,6,113,1,3
7554,1,0,10456,0,0,13094,0,0,10299,1,1,73,0,6,113,1,3
7608,1,0,10468,0,0,13083,0,0,10308,1,1,73,0,6,113,1,3
7662,1,0,10481,0,0,13073,0,0,10318,1,1,73,0,6,113,1,3
7718,1,0,10493,0,0,13063,0,0,10327,1,1,73,0,6,113,1,3
7774,1,0,10506,0,0,13053,0,0,10337,1,1,73,0,6,113,1,3
7831,1,0,10518,0,0,13043,0,0,10346,1,1,73,0,6,114,1,3
7888,1,0,10531,0,0,13033,0,0,10356,1,1,73,0,6,114,1,3
7947,1,0,10544,0,0,13024,0,0,10366,1,1,72,0,6,114,1,3
8007,1,0,10556,0,0,13014,0,0,10375,1,1,72,0,6,114,1,3
8067,1,0,10569,0,0,13004,0,0,10385,1,1,72,0,6,114,1,3
