NO_OF_FRAMES,3866,,,,,,,,,,,,,,
NO_OF_CAMERAS,6,,,,,,,,,,,,,,
NO_OF_BODIES,1,,,,,,,,,,,,,,
FREQUENCY,100,,,,,,,,,,,,,,
NO_OF_ANALOG,0,,,,,,,,,,,,,,
ANALOG_FREQUENCY,0,,,,,,,,,,,,,,
DESCRIPTION,--,,,,,,,,,,,,,,
TIME_STAMP,"2025-03-12, 21:18:58.117",11536.53549,,,,,,,,,,,,,
DATA_INCLUDED,6D,,,,,,,,,,,,,,
BODY_NAMES,z-axis,,,,,,,,,,,,,,
BODY_FILTERS,No filter,,,,,,,,,,,,,,
TRANSLATION_ORIGIN,Global,,,,,,,,,,,,,,
ROTATION_ORIGIN,Global,,,,,,,,,,,,,,
z-axis X,Y,Z,Roll,Pitch,Yaw,Residual,Rot[0],Rot[1],Rot[2],Rot[3],Rot[4],Rot[5],Rot[6],Rot[7],Rot[8]
1185.90459,-78.69942,1113.25174,0.0019,0.03217,0.00293,0.01098,1,0.00005,-0.00056,-0.00005,1,0.00003,0.00056,-0.00003,1
1185.91455,-78.6935,1113.26599,-0.00742,0.00644,0.00338,0.00353,1,0.00006,-0.00011,-0.00006,1,-0.00013,0.00011,0.00013,1
1185.907,-78.69173,1113.26041,-0.00459,0.00149,-0.00155,0.00797,1,-0.00003,-0.00003,0.00003,1,-0.00008,0.00003,0.00008,1
1185.90814,-78.70302,1113.26496,0.00189,0.02589,0.00227,0.01242,1,0.00004,-0.00045,-0.00004,1,0.00003,0.00045,-0.00003,1
1185.9086,-78.68914,1113.26743,-0.00373,0.01012,-0.00167,0.00762,1,-0.00003,-0.00018,0.00003,1,-0.00007,0.00018,0.00007,1
1185.90201,-78.6977,1113.2649,0.0131,0.02839,-0.00109,0.00476,1,-0.00002,-0.0005,0.00002,1,0.00023,0.0005,-0.00023,1
1185.90642,-78.69699,1113.25643,0.00213,0.01024,-0.00122,0.01479,1,-0.00002,-0.00018,0.00002,1,0.00004,0.00018,-0.00004,1
1185.91314,-78.69563,1113.26456,-0.00222,0.01735,-0.00424,0.00756,1,-0.00007,-0.0003,0.00007,1,-0.00004,0.0003,0.00004,1
1185.90925,-78.68398,1113.25536,-0.00268,0.00924,0.00298,0.0131,1,0.00005,-0.00016,-0.00005,1,-0.00005,0.00016,0.00005,1
1185.91161,-78.68295,1113.25662,-0.00529,0.00158,0.00031,0.00861,1,0.00001,-0.00003,-0.00001,1,-0.00009,0.00003,0.00009,1
1185.90495,-78.6984,1113.25195,-0.00277,0.00364,0.00229,0.00394,1,0.00004,-0.00006,-0.00004,1,-0.00005,0.00006,0.00005,1
1185.90518,-78.69215,1113.26368,-0.00613,0.00687,0.00357,0.01353,1,0.00006,-0.00012,-0.00006,1,-0.00011,0.00012,0.00011,1
1185.90827,-78.69386,1113.26794,-0.00392,0.00247,-0.00676,0.00413,1,-0.00012,-0.00004,0.00012,1,-0.00007,0.00004,0.00007,1
1185.9058,-78.69316,1113.26462,0.00129,0.01047,-0.00214,0.01074,1,-0.00004,-0.00018,0.00004,1,0.00002,0.00018,-0.00002,1
1185.90811,-78.69958,1113.27579,0.00774,0.02073,-0.00082,0.01272,1,-0.00001,-0.00036,0.00001,1,0.00014,0.00036,-0.00014,1
1185.90628,-78.69407,1113.26081,0.00102,0.00854,-0.00653,0.01216,1,-0.00011,-0.00015,0.00011,1,0.00002,0.00015,-0.00002,1
1185.91702,-78.69168,1113.25016,-0.01601,-0.00055,-0.00096,0.01606,1,-0.00002,0.00001,0.00002,1,-0.00028,-0.00001,0.00028,1
1185.90553,-78.70311,1113.26304,-0.00162,0.01178,0.00045,0.00403,1,0.00001,-0.00021,-0.00001,1,-0.00003,0.00021,0.00003,1
1185.91561,-78.69448,1113.26611,0.00037,0.03682,-0.00963,0.01584,1,-0.00017,-0.00064,0.00017,1,0.00001,0.00064,-0.00001,1
1185.90285,-78.6969,1113.26128,0.00498,0.02076,0.00212,0.00527,1,0.00004,-0.00036,-0.00004,1,0.00009,0.00036,-0.00009,1
